vote_id,date,label,code,committee_responsible,rapporteur
170161,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 31 to Section 63),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170162,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 64 to Section 63),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170163,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 32 to Section 64),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170164,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 33 to Section 64),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170165,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 34 to Section 64),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170166,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 46 to Section 64),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170167,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 15 to Section 66),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170168,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 65 to Section 68),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170172,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (to Section 75),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170173,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 1 to Section 75),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170174,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 37 to Section 75),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170175,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 69 to Section 75),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170180,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 47 to Section 76),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170183,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (to Section 78),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170184,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (to Section 78),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170185,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (to Section 78),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170186,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 38 to Section 79),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170187,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 39 to Section 79),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170188,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 72 to Section 87),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170189,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 73 to Section 87),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170190,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (to Section 88),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170192,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 50 to Section 89),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170193,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 50 to Section 89),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170194,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 50 to Section 89),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170195,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 50 to Section 89),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170196,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 19 to Section 90),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170197,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 20 to Section 90),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170201,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 74 to Section 90),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170202,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 75 to Section 90),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170203,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 76 to Section 90),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170205,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 67 to Section 91),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170206,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 67 to Section 91),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170208,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 68 to Section 91),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170209,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 68 to Section 91),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170210,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 68 to Section 91),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170211,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 68 to Section 91),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170212,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 16 to Section 92),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170214,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 17 to Section 92),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170215,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 17 to Section 92),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170216,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (Amendment 77 to Section 98),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
169987,2024-10-23,General budget of the European Union for the financial year 2025 – all sections (to),,Budgets. Rapporteurs: Victor Negrescu and Niclas Herbst (A10-0008/2024),
170010,2024-10-23,Guidelines for the employment policies of the Member States * (Amendment 1 to),,Employment and Social Affairs. Rapporteur: Li Andersson (A10-0004/2024),Li Andersson
170013,2024-10-23,Guidelines for the employment policies of the Member States * (Amendment 5 to),,Employment and Social Affairs. Rapporteur: Li Andersson (A10-0004/2024),Li Andersson
170015,2024-10-23,Guidelines for the employment policies of the Member States * (Amendment 10 to),,Employment and Social Affairs. Rapporteur: Li Andersson (A10-0004/2024),Li Andersson
170016,2024-10-23,Guidelines for the employment policies of the Member States * (Amendment 10 to),,Employment and Social Affairs. Rapporteur: Li Andersson (A10-0004/2024),Li Andersson
170019,2024-10-23,Guidelines for the employment policies of the Member States * (Amendment 11 to),,Employment and Social Affairs. Rapporteur: Li Andersson (A10-0004/2024),Li Andersson
170022,2024-10-23,Guidelines for the employment policies of the Member States * (Amendment 13 to),,Employment and Social Affairs. Rapporteur: Li Andersson (A10-0004/2024),Li Andersson
170023,2024-10-23,Guidelines for the employment policies of the Member States * (Amendment 15 to),,Employment and Social Affairs. Rapporteur: Li Andersson (A10-0004/2024),Li Andersson
170028,2024-10-23,Guidelines for the employment policies of the Member States * (Amendment 20 to Section 3),,Employment and Social Affairs. Rapporteur: Li Andersson (A10-0004/2024),Li Andersson
170029,2024-10-23,Guidelines for the employment policies of the Member States * (Amendment 20 to Section 3),,Employment and Social Affairs. Rapporteur: Li Andersson (A10-0004/2024),Li Andersson
170030,2024-10-23,Guidelines for the employment policies of the Member States * (Amendment 20 to Section 3),,Employment and Social Affairs. Rapporteur: Li Andersson (A10-0004/2024),Li Andersson
169898,2024-10-23,Guidelines for the employment policies of the Member States * (Commission proposal),,Employment and Social Affairs. Rapporteur: Li Andersson (A10-0004/2024),Li Andersson
170226,2024-10-23,Urgent need to revise the Medical Devices Regulation (to Section 1),,,
170227,2024-10-23,Urgent need to revise the Medical Devices Regulation (to Section 1),,,
170352,2024-10-24,"Situation in Azerbaijan, violation of human rights and international law and relations with Armenia (to Section 1)",,,
170354,2024-10-24,"Situation in Azerbaijan, violation of human rights and international law and relations with Armenia (to Section 3)",,,
170356,2024-10-24,"Situation in Azerbaijan, violation of human rights and international law and relations with Armenia (Amendment 1 to Section 10)",,,
170357,2024-10-24,"Situation in Azerbaijan, violation of human rights and international law and relations with Armenia (Amendment 2 to Section 10)",,,
